,log_dir,frame_per_second,episode_reward,policy_loss,entropy,discriminator_loss,gail_reward,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,148,13.129042952339322,-0.014643317892048986,2.7771357429333223,0.43640480862978176,0.012713758445655306,-0.014643317923093072,0.1635668922884342,,1.0013410875430473,20000,10,0,134.41404223442078,0.0
1,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,156,13.88689783922038,-0.01615615173195226,2.7029206722210617,0.08011508495188677,0.01438562092013084,-0.0161561517092662,2.635091337179526,,1.0007545158649103,40000,38,1,255.42588901519775,0.0
2,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,156,17.312438982580435,-0.009498370634630705,2.607017502417931,0.07490808443190196,0.008588304008261707,-0.009498370654928761,0.8271244702430872,,1.001682684207574,60000,72,2,383.5994110107422,0.0
3,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,149,14.47318615147483,-0.03531119502746524,2.5680431763331097,0.08578999314266138,0.03304344708673083,-0.03531119502030122,1.8837962514314897,,0.9983946548058437,80000,148,3,535.2128140926361,0.0
4,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,143,11.276873928196748,-0.013108729626028201,2.4732027237231913,0.09443253359446922,0.012519352259830786,-0.013108729660654296,1.0152945836385092,,1.0037123839824627,100000,291,4,694.4715058803558,0.0
5,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,138,11.225593133390635,-0.019261100192148335,2.396449055121495,0.10120329406972114,0.0189273212905018,-0.019261100220804413,1.5606816626512088,,1.002868292041314,120000,494,5,866.4129841327667,0.0
6,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,134,9.72047405395001,-0.01895354850910222,2.2839287797609966,0.10845611505688,0.018763001755070993,-0.018953548569996388,0.9793528167865215,,0.9981000389808263,140000,739,6,1041.7751550674438,0.0
7,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,129,3.9574547480440394,-0.02446071853956733,2.1984911585465454,0.10203832371208148,0.02403924471865862,-0.02446071846792713,1.7436397269750252,,1.000504209750738,160000,1090,7,1237.4620440006256,0.0
8,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,126,12.87664941621388,-0.029029156086154473,2.0719121365975113,0.11510730972274756,0.028953373859612604,-0.0290291561315266,0.6603447150725584,,0.9992371792976673,180000,1353,8,1426.1065139770508,0.0
9,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,110,8.845831523991606,-0.034617933265578285,1.919462361244055,0.1330072815506122,0.03440818207768293,-0.034617933232146195,0.4702648055859101,,0.9991061299275129,200000,1644,9,1811.88778591156,0.0
10,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,101,12.277783075489463,-0.017282803626492236,1.8078452804149725,0.12778706323259917,0.017219333404388564,-0.017282803596642155,0.3189492258505944,,0.9996263078390024,220000,1931,10,2170.3480598926544,0.0
11,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,95,6.736484752223239,-0.04072188855124972,1.6775388697783151,0.12019590203387615,0.039798912148063,-0.04072188851542962,0.2508574323776441,,0.9979219509240909,240000,2332,11,2511.1151292324066,0.0
12,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,92,14.010952405690919,-0.03774822261184454,1.547623156125729,0.1480199268278785,0.03762206756868042,-0.03774822266199268,2.1558955770272474,,0.9999915184118808,260000,2636,12,2797.629668235779,0.0
13,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,90,18.996291831611522,-0.03934391710238579,1.46168127090503,0.14833786146572003,0.0382238795216649,-0.039343917002089515,1.0454683390947488,,0.998067174355189,280000,2922,13,3077.582213163376,0.0
14,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,89,11.311329919181663,-0.05654470693702117,1.2921415110429129,0.16899002641439437,0.05507617511141759,-0.05654470733820628,1.108220836443779,,1.0007792260402288,300000,3266,14,3361.4132192134857,0.0
15,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,87,16.517412654550824,-0.0559539992410021,1.1230805467336606,0.18951019367728478,0.054873679506664094,-0.05595399915980987,0.7457696679310921,,1.0006611903508504,320000,3614,15,3642.0254342556,0.0
16,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,86,28.50717514736839,-0.04537844836998444,0.9974969386290281,0.22249128840481625,0.043925321417359206,-0.04537844816939189,2.0734742363293965,,1.0030204314451951,340000,3915,16,3936.6932458877563,0.0
17,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,86,26.157108716338616,-0.0779989711367167,0.8193159577174064,0.24067800983977625,0.07678889354261068,-0.07799897119880486,2.0123686492443085,,1.0012245995111955,360000,4236,17,4168.6425569057465,0.0
18,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,86,19.388420896089958,-0.06236308452983697,0.6594410715194848,0.23429639904926985,0.06167939119518567,-0.06236308458237312,1.4330719687999822,,1.0005342642466226,380000,4594,18,4391.468602180481,0.0
19,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,87,27.05868127361081,-0.07525415242386935,0.5215030071445,0.26572571842907333,0.0745314692075436,-0.07525415251461359,1.26476940375108,,1.0005841589890994,400000,4905,19,4595.8019280433655,0.0
20,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,87,41.59165699004574,-0.050782934963130036,0.47833827718710287,0.27309383487281125,0.04948169798232042,-0.0507829352401388,1.4430276562006046,,1.000808964478664,420000,5172,20,4814.707137107849,0.0
21,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,86,35.49454341143067,-0.08082325838697263,0.3554356499742239,0.27109713583038403,0.08026228037973245,-0.08082325848249289,2.006281698667086,,1.000395709199783,440000,5475,21,5099.6378490924835,0.0
22,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,86,22.435823267051827,-0.07438913693126195,0.2907364879663174,0.24177126460350476,0.07411069466422002,-0.0743891368405177,1.1310321994316883,,1.0012711274318207,460000,5843,22,5318.251007080078,0.0
23,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,85,13.827727549745259,-0.05062974817000138,0.2695346204516215,0.21822507947874376,0.050399434953354874,-0.05062974788821661,1.8722838977972667,,1.001156452909494,480000,6271,23,5591.514781951904,0.0
24,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,85,17.456735227287698,-0.06746911155298735,0.2633617331011173,0.23806060078816535,0.06704028316128713,-0.06746911164850761,2.925288204963391,,1.0002012167985623,500000,6652,24,5841.813517093658,0.0
25,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,85,11.708291824096836,-0.05941755171769705,0.22706163703249052,0.20284648897747198,0.05845160506761227,-0.05941755137860011,1.0566558838654787,,1.0006060044734906,520000,7101,25,6098.95659327507,0.0
26,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,84,9.61667959014941,-0.06284429271920369,0.34417540463499535,0.18829949881212835,0.0615267057926991,-0.06284429279084389,1.4466403181736285,,1.0006337220088029,540000,7563,26,6362.254594087601,0.0
27,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,84,14.677707053056997,-0.0595759868191985,0.4085987969850883,0.2048083188633124,0.05810033709574968,-0.05957598687173464,0.9675166677205991,,1.0003434999631002,560000,8008,27,6594.465926170349,0.0
28,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,85,49.64709343552531,-0.051058067051837075,0.45690276061113066,0.2710184681205413,0.050012575710813204,-0.05105806728586172,0.7909722364865817,,1.0019061675438514,580000,8257,28,6810.4814889431,0.0
29,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,85,65.80953475040008,-0.05566979883095393,0.4716923225002411,0.2682902398781899,0.054637209913478445,-0.05566979898378635,1.0343192837941342,,1.0013203849395116,600000,8483,29,7033.195552110672,0.0
30,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,85,67.23418229147582,-0.061931536509058416,0.48745234390864006,0.26563420713138886,0.06117658724960608,-0.06193153659980267,1.3296498035773252,,1.0009314579841417,620000,8706,30,7243.216795921326,0.0
31,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,86,69.88310976101873,-0.0945419270067643,0.5528799759271817,0.27336099422894994,0.0936978958069514,-0.094541927264669,1.4233031610647837,,1.0023328679494368,640000,8927,31,7439.125048160553,0.0
32,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,86,78.5766640129391,-0.1222688229706807,0.5519367876343239,0.274752181290816,0.1209764302827609,-0.12226882273188004,1.9142075599768222,,1.0029499555245425,660000,9127,32,7640.305272102356,0.0
33,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,86,81.49139561736045,-0.092375536606862,0.550839486450721,0.2748322540273269,0.090951482197031,-0.09237553652089375,2.59334105406052,,1.0028097773209597,680000,9319,33,7843.507227897644,0.0
34,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,87,81.6408076975347,-0.06951655173817506,0.6012025783841427,0.27633706394296426,0.06872169133275748,-0.06951655188145546,1.1751686671605477,,1.002380584142147,700000,9505,34,8018.36080622673,0.0
35,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,87,87.68539459349229,-0.056997588787896514,0.6252692045691686,0.27957044324049585,0.05671741881718238,-0.05699758835327931,1.7722710727117001,,1.0024159604922318,720000,9687,35,8214.309022903442,0.0
36,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,87,90.54744587599588,-0.0913387961876698,0.5974857047964365,0.28997090944112874,0.09120913257774635,-0.09133879642647047,1.3359968755489742,,1.0031880173927699,740000,9864,36,8411.832233905792,0.0
37,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,88,97.83702638242274,-0.08138489734667997,0.5778257948083755,0.28983805315234723,0.0808870239326587,-0.08138489733712795,1.3774408442087662,,1.0032626574620223,760000,10028,37,8577.25406908989,0.0
38,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,89,102.77937496674582,-0.09481586149105659,0.5265210037048046,0.2928182176481455,0.09481388258819397,-0.09481586172030522,1.8546161414721074,,1.0027516251955277,780000,10195,38,8748.300529241562,0.02
39,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,89,96.24246587672627,-0.05156476471382074,0.5872762427116052,0.2906976655507699,0.051326185746643785,-0.05156476448934812,3.8608149280914894,,1.0024908425716252,800000,10361,39,8914.060286045074,0.0
40,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,90,104.74416357812972,-0.07452872946667366,0.5167544084481704,0.2910175912464276,0.07474704458354375,-0.07452872960995405,2.266219114034604,,1.0028820526141387,820000,10525,40,9099.271650075912,0.03
41,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,90,94.5349035214548,-0.09527810325798317,0.5532441055545441,0.298956534323784,0.0954853974473782,-0.09527810340126355,1.313766225026204,,1.0047650640591597,840000,10693,41,9283.857360839844,0.0
42,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,90,98.5142324913176,-0.0831847308251338,0.5545685009696545,0.2980413223688419,0.0835347803739401,-0.0831847309302061,1.6707904546688765,,1.0023330911611898,860000,10857,42,9454.691802024841,0.02
43,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,91,100.98730480738797,-0.056884802056428714,0.39935905194053284,0.2945853844093971,0.05671985388184205,-0.05688480207075675,1.1549269613547204,,1.003796565379852,880000,11019,43,9643.550277233124,0.03
44,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,91,105.3594305659402,-0.08620089446313871,0.3314607793513017,0.2941560375957917,0.0869493377323334,-0.08620089485477178,2.184471028431868,,1.0031298777231803,900000,11187,44,9810.158035993576,0.03
45,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,92,109.0084072741311,-0.08510841174194446,0.23906271659219877,0.2908029354535616,0.08607546629814002,-0.08510841213357755,2.5362346740869377,,1.0027522125305273,920000,11356,45,9988.70802783966,0.03
46,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,91,100.83388701397544,-0.07114444685956607,0.2334609754765645,0.28230467939223997,0.07183075087765853,-0.07114444675449377,2.648641333518884,,1.001126206991,940000,11530,46,10232.96096110344,0.0
47,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,92,104.02042766263457,-0.07921138060971712,0.14134659070569353,0.2826910225435709,0.08013908059742206,-0.07921138060971712,2.326696618856528,,1.0060880133738885,960000,11699,47,10414.023921251297,0.01
48,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,92,98.18618276178917,-0.07969401888549328,0.020733236449245268,0.28319810793185846,0.0804779468343044,-0.0796940190383257,2.3538902999498905,,1.003812457047976,980000,11873,48,10582.317166090012,0.0
49,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,93,91.12582087000881,-0.09552125947979781,0.06855598522666603,0.2782733319279475,0.09702158675361902,-0.0955212596994944,2.701863868114276,,1.0049559188958925,1000000,12053,49,10749.774007081985,0.02
50,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,93,97.13814401568987,-0.10430392561814723,0.0619926122470926,0.28118781721553743,0.1059174874272102,-0.10430392523606619,3.014003235560197,,1.0058946922039373,1020000,12231,50,10964.6394739151,0.01
